,Unnamed: 0,app_id,app_name,review_id,language,review,timestamp_created,timestamp_updated,recommended,votes_helpful,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played
526842,526843,240,Counter-Strike: Source,84837903,english,"god game
",1610871420,1610871420,True,0,0,0.0,0,True,False,False,76561198136163619,67,12,862.0,27.0,834.0,1610873109.0
575430,575431,240,Counter-Strike: Source,43130942,schinese,上小学开始接触网吧，当时玩半条命，到现在的go，没事回忆一下还是不错的,1530197861,1530197861,True,1,0,0.0,0,True,False,False,76561198419826000,13,2,245.0,0.0,245.0,1516618537.0
528774,528775,240,Counter-Strike: Source,83353139,russian,"[b]Пау-пау-пау с пиу-пиу-пиу.[/b]  
Эта игра как твой дед - вставляла тебе и в 7 лет, и сейчас.",1609123966,1609123966,True,0,1,0.4697986543178559,0,True,False,False,76561198280947519,228,21,1226.0,11.0,1215.0,1610053333.0
550687,550688,240,Counter-Strike: Source,61221548,russian,Для Олдов,1578067534,1578067534,True,0,0,0.0,0,True,False,False,76561198875585919,17,9,6641.0,30.0,367.0,1610913551.0
574039,574040,240,Counter-Strike: Source,44446406,russian,"Игра дерьмо для санных даунов корторые даже ходить не могут только мышкой водть твари , играйте в норм игры бичи 
",1535559423,1535559423,False,0,1,0.4545454680919647,0,False,False,False,76561198190082119,9,1,133.0,0.0,102.0,1574452521.0
590142,590143,240,Counter-Strike: Source,28944230,german,nice,1483370622,1483370622,True,2,2,0.3664152026176453,0,False,False,False,76561198128883434,6,2,409672.0,336.0,297395.0,1611008184.0
547726,547727,240,Counter-Strike: Source,63769877,russian,"Это ремейк Counter-Strike 1.6 , но с новыми картами. Правда,сервера почти мертвы (нет игроков).Но если нужна игра только для того что-бы повеселиться с друзьями,это идеальный вариант.Как минимум я с другом играю.
",1582110172,1582110172,True,0,0,0.0,0,True,False,False,76561198425114929,89,10,12101.0,0.0,6750.0,1609435492.0
550585,550586,240,Counter-Strike: Source,61292682,english,"great game my friend recomended it and runs well on a windows 8 super fun
",1578153036,1578153036,True,0,0,0.0,0,True,False,False,76561198322576146,9,3,1115.0,0.0,54.0,1603639822.0
588867,588868,240,Counter-Strike: Source,29741713,russian,Amazing Game! Like!,1486390025,1486390025,True,0,0,0.0,0,True,False,False,76561197974945624,6,1,147.0,0.0,87.0,1499099691.0
555466,555467,240,Counter-Strike: Source,58209466,english,you can mod the game,1574868082,1574868082,True,0,0,0.0,0,True,False,False,76561198110388372,51,8,1338.0,20.0,496.0,1610998003.0
570540,570541,240,Counter-Strike: Source,47912861,english,Fun as fuck,1546049592,1546049592,True,0,0,0.0,0,True,False,False,76561198215748164,58,11,1562.0,0.0,553.0,1607876650.0
554662,554663,240,Counter-Strike: Source,58732594,russian,",,,,,,,,,,
",1575118209,1575118209,True,0,0,0.0,0,False,False,False,76561198185423743,53,5,132718.0,100.0,80832.0,1610536926.0
577155,577156,240,Counter-Strike: Source,41076250,english,navy is in this game. and the cv and the buy ur ammo as well,1522125619,1522125619,True,0,0,0.4704301059246063,0,True,False,False,76561198104021602,130,21,116.0,0.0,83.0,1594339824.0
572790,572791,240,Counter-Strike: Source,45996920,english,bunny jumper,1542831120,1542831120,True,20,10,0.654849648475647,2,True,False,False,76561198018100977,428,5,117956.0,0.0,107861.0,1585857413.0
573817,573818,240,Counter-Strike: Source,44704357,russian,...,1536789768,1536789768,True,0,0,0.0,0,True,False,False,76561198155665908,343,95,559.0,60.0,151.0,1610727270.0
593854,593855,240,Counter-Strike: Source,26643160,english,its ok i guess,1479385945,1479385945,True,1,1,0.5024875402450562,0,True,False,False,76561198119419217,313,27,207216.0,828.0,81706.0,1610059149.0
570891,570892,240,Counter-Strike: Source,47708685,russian,"Офигенная игра, правда без скидки стоит дохрена",1545487800,1592592170,True,0,0,0.0,0,False,False,False,76561198450118685,33,17,2992.0,0.0,333.0,1601921738.0
537242,537243,240,Counter-Strike: Source,73244148,russian,"Игра моего детства
",1595654661,1595654661,True,0,0,0.0,0,True,True,False,76561198418275935,17,4,4006.0,0.0,2296.0,1609764776.0
586290,586291,240,Counter-Strike: Source,31940977,russian,"Хоть и CS:S далеко не всем понравилась, но она очень даже хороша. Помню, лет в 7-8 залипал в неё каждый день.",1495658554,1495658554,True,3,0,0.5652173757553101,0,False,False,False,76561198345599925,147,15,3894.0,0.0,312.0,1556369460.0
546049,546050,240,Counter-Strike: Source,65498617,turkish,kesinlikle leş oyun,1584820310,1608059828,True,0,0,0.0,0,True,False,False,76561198999116438,15,4,51316.0,0.0,3351.0,1608835820.0
544891,544892,240,Counter-Strike: Source,66649654,english,nice game,1586067889,1586067889,True,0,0,0.0,0,True,False,False,76561199014331672,57,14,751.0,0.0,293.0,1587457500.0
560953,560954,240,Counter-Strike: Source,53570459,english,!,1562271322,1562271322,True,0,0,0.0,0,True,False,False,76561198138478802,25,2,56.0,0.0,16.0,1583467653.0
578745,578746,240,Counter-Strike: Source,39561967,russian,топ,1516728894,1516728894,True,1,0,0.523809552192688,0,True,False,False,76561198319922731,14,1,5666.0,0.0,5079.0,1547163991.0
588141,588142,240,Counter-Strike: Source,30264800,english,I FKING LOVE THIS GAME (I JUST HOPED I GET CSGO BRA),1488392681,1488392681,True,0,0,0.0,0,False,False,False,76561197974230872,12,3,1577.0,0.0,1387.0,1504285363.0
527546,527547,240,Counter-Strike: Source,84239785,russian,Топ за свои деньги и без школьников!,1610046688,1610046688,True,0,0,0.0,0,True,False,False,76561198260019631,16,1,5259.0,474.0,4934.0,1610956263.0
599915,599916,240,Counter-Strike: Source,21423552,schinese,"TTT服什么时候才能站起来
",1456316492,1609816284,True,5,1,0.5416666865348816,2,False,False,False,76561198136917847,83,6,271311.0,0.0,271311.0,1609080318.0
545879,545880,240,Counter-Strike: Source,65646893,spanish,excelente juego,1584988437,1584988437,True,0,0,0.0,0,True,False,False,76561198873946842,9,2,4308.0,0.0,1762.0,1590386749.0
578444,578445,240,Counter-Strike: Source,39830091,polish,01100111 01101111 01101111 01100100 00100000 01100111 01100001 01101101 01100101,1517704069,1517704069,True,5,1,0.5734266042709351,0,False,False,False,76561197969705423,14,1,129211.0,0.0,46078.0,1544987362.0
541891,541892,240,Counter-Strike: Source,69415549,german,"CS:S bestes CS in der Geschichte.

",1589887620,1589887620,True,0,0,0.0,0,True,False,False,76561197995878575,3,1,51369.0,0.0,51369.0,1590046819.0
534014,534015,240,Counter-Strike: Source,77178520,spanish,Y mira pa eh jugado 1400 horas x algo,1602077918,1602077918,True,0,0,0.0,1,True,False,False,76561198973401397,29,1,81097.0,0.0,80895.0,1609002935.0
542690,542691,240,Counter-Strike: Source,68636893,russian,Classic but with source. The best cs ever.,1588711552,1588711552,True,0,0,0.0,0,False,False,False,76561198332126247,23,1,910.0,0.0,856.0,1589122288.0
585238,585239,240,Counter-Strike: Source,32968781,english,Good game,1498702229,1498702229,True,0,0,0.0,0,True,False,False,76561198232480032,25,3,1270.0,0.0,1142.0,1548467712.0
592204,592205,240,Counter-Strike: Source,27620582,russian,Ваще игра супер!1! :D,1480150394,1480150394,True,0,0,0.0,0,True,False,False,76561198315676347,20,11,1448.0,0.0,801.0,1491838598.0
539133,539134,240,Counter-Strike: Source,71844669,russian,!,1593651762,1593651762,True,0,0,0.0,0,False,False,False,76561197988879149,41,4,4232.0,0.0,3992.0,1608937636.0
586205,586206,240,Counter-Strike: Source,32041566,russian,Хорошая игра,1496064774,1496064774,True,1,0,0.5024875402450562,0,False,False,False,76561197984601389,10,1,91582.0,0.0,67685.0,1511019113.0
537393,537394,240,Counter-Strike: Source,73126665,tchinese,想當初 花了 790 買實體包還附武力聖典,1595445654,1595445654,True,1,1,0.0,0,False,False,False,76561198001059395,245,45,8986.0,0.0,8980.0,1596715277.0
550266,550267,240,Counter-Strike: Source,61475817,english,"Thought I'd give this a review since it was my fav game for quite a few years and I met some great friends through it.
Decent base game but it's really defined by it's community made content. I may have spent around 60 hours in vanilla css.. the rest of my playtime was spent on things like surf, scoutzknivez, jailbreak, zombie mods, climbers, deathrun and the flashboosting thing... it simply has unlimited replayability with the right people.",1578409983,1578409983,True,0,0,0.0,0,True,False,False,76561198005180039,419,1,276203.0,0.0,276203.0,1541957959.0
574021,574022,240,Counter-Strike: Source,44463716,russian,"Играл класс, лучше чем кс го",1535630524,1535630524,True,2,0,0.5,0,True,False,False,76561198280276245,18,3,1848.0,33.0,85.0,1610168289.0
558321,558322,240,Counter-Strike: Source,55260458,english,"would have recommended atleast 2 years earlier
empty servers 
game was pretty cool
built by community, for community
used to play this game every afternoon on my +2 lvl miss those fun days:)",1569336337,1589811069,False,0,0,0.0,0,False,False,False,76561197979963600,21,3,68027.0,0.0,66735.0,1598872046.0
582123,582124,240,Counter-Strike: Source,36280004,russian, ,1509827351,1605719473,True,0,1,0.0,0,True,False,False,76561198198129937,402,265,1337.0,0.0,1334.0,1607778475.0
599382,599383,240,Counter-Strike: Source,21776797,english,Ehh,1457738884,1457738884,True,0,0,0.0,0,True,False,False,76561198043469757,89,40,91.0,0.0,91.0,1458316879.0
528539,528540,240,Counter-Strike: Source,83532435,brazilian,Muito bom esse jogo! Altas horas de jogatina,1609297285,1609297285,True,18,1,0.7165992259979249,0,True,False,False,76561198080713581,40,1,83431.0,5278.0,75334.0,1611007040.0
562755,562756,240,Counter-Strike: Source,52838604,english,Its best game on world,1561984926,1561984926,True,0,0,0.0,0,False,False,False,76561197963352247,13,1,12517.0,0.0,5108.0,1563136441.0
543918,543919,240,Counter-Strike: Source,67515372,brazilian,ótimo,1587152730,1587152730,True,0,0,0.0,0,True,False,False,76561198834792298,62,23,1896.0,0.0,1536.0,1608261407.0
563550,563551,240,Counter-Strike: Source,52493465,russian,во,1561913870,1561913870,True,0,0,0.0,0,False,False,False,76561198408230473,17,4,105.0,0.0,103.0,1561914991.0
588699,588700,240,Counter-Strike: Source,29857153,english,Nice Game,1486846222,1486846222,True,1,0,0.4879032373428345,0,True,False,False,76561197977544073,11,1,9307.0,0.0,1415.0,1521891687.0
581724,581725,240,Counter-Strike: Source,36712855,russian,Гдебаный wcs server Гавно!,1511375201,1511375201,False,0,1,0.0,1,False,False,False,76561198148219763,112,12,61332.0,46.0,40067.0,1610831124.0
569325,569326,240,Counter-Strike: Source,48830653,english,+1,1549568387,1549568387,True,0,0,0.0,0,False,False,False,76561198005916564,348,87,88208.0,0.0,87324.0,1591718502.0
559995,559996,240,Counter-Strike: Source,53952266,brazilian,as vezes acho que esse é melhor que o GO então...,1562553506,1562553506,True,0,0,0.0,0,True,False,False,76561198867099364,86,47,295.0,0.0,176.0,1565496549.0
583130,583131,240,Counter-Strike: Source,34857578,german,ist geil,1505036182,1505036182,True,1,0,0.5024875402450562,0,False,False,False,76561198360827075,13,2,1988.0,0.0,1988.0,1504957808.0
594240,594241,240,Counter-Strike: Source,26233780,russian,ну такое,1477503198,1477503198,True,0,0,0.4977375566959381,0,True,False,False,76561198096152977,48,1,1564.0,0.0,204.0,1477502614.0
564745,564746,240,Counter-Strike: Source,52090298,english,"Nice game!
It's not old but classic.",1561829244,1561829244,True,0,0,0.4761904776096344,0,False,True,False,76561197972279626,5,2,29.0,0.0,29.0,1559880216.0
574979,574980,240,Counter-Strike: Source,43476891,spanish,es bueno,1531369042,1531369042,True,1,0,0.0,0,True,True,False,76561198424719358,91,2,15.0,0.0,15.0,1531183476.0
576034,576035,240,Counter-Strike: Source,42428818,french,Mwééé,1527872262,1527872262,True,0,0,0.0,0,False,False,False,76561198110790363,86,31,1202.0,0.0,68.0,1531263689.0
587062,587063,240,Counter-Strike: Source,31188766,english,"Bought it.
Played it.
Hated it.
Went to go get a refund.
No refund after 2 hours of playtime, they said.
I said no way.
Checked playtime.
30 hours played.
Went outside, sun is missing, aliens have taken over.
I went back to gaming like nothing happened.

10/10 would recommend.",1492384755,1492384755,True,0,1,0.0,0,True,False,False,76561198307443392,21,6,4671.0,0.0,1658.0,1599872484.0
586544,586545,240,Counter-Strike: Source,31679056,german,Zwar schon bisschen was älter aber ich finds immer noch guuut,1494489478,1494489478,True,0,0,0.0,0,False,False,False,76561198071515929,24,2,2552.0,0.0,2213.0,1527436129.0
571738,571739,240,Counter-Strike: Source,46978548,dutch,Best game i ever played and still playing,1543179417,1543179417,True,0,0,0.0,0,True,False,False,76561198080208374,58,15,31711.0,0.0,31420.0,1603644644.0
533737,533738,240,Counter-Strike: Source,77497945,russian,норм класс,1602597215,1602597215,True,1,0,0.523809552192688,0,True,False,False,76561198863947047,3,1,13870.0,1.0,11566.0,1610992665.0
534908,534909,240,Counter-Strike: Source,75927064,schinese,NICE GAME,1600028679,1600028679,True,0,0,0.0,0,True,False,False,76561198328838768,65,10,1428.0,0.0,1141.0,1603718210.0
541499,541500,240,Counter-Strike: Source,69797170,russian,"После CS GO божественно. Та же самая CS 1.6, только на движке Source, читеров почти нет, вполне адекватное коммьюнити, атмосфера начала 2000-х годов. Крайне рекомендую! Вперёд хоббиты!",1590434782,1590434782,True,0,0,0.0,0,True,False,False,76561198172436202,170,20,6673.0,0.0,5463.0,1593039850.0
579416,579417,240,Counter-Strike: Source,39008640,russian,"игра годная,графика годная,навивает 2007-ым аж настольгирую в слезах.Когда запускаю её",1514981381,1514981381,True,2,0,0.54356849193573,0,True,False,False,76561198445616497,20,2,1791.0,0.0,812.0,1545853438.0
598112,598113,240,Counter-Strike: Source,22702560,french,Good Game Css <3,1461927770,1461927770,True,0,0,0.0,0,False,False,False,76561198041768203,30,2,2773.0,0.0,2729.0,1470835730.0
592496,592497,240,Counter-Strike: Source,27466284,russian,"Это игра всех времен и народов !!!! 
",1480084463,1480084463,True,0,0,0.0,0,True,False,False,76561198058117665,148,8,200.0,0.0,82.0,1522697703.0
535141,535142,240,Counter-Strike: Source,75621739,english,ok,1599521949,1599521949,True,0,0,0.0,0,True,False,False,76561198312278785,168,15,535.0,8.0,240.0,1610559745.0
558399,558400,240,Counter-Strike: Source,55189094,english,bad graphics hate game,1568926006,1568926006,True,1,1,0.4764605760574341,0,True,False,False,76561198123494932,91,4,126310.0,0.0,106234.0,1601696379.0
588788,588789,240,Counter-Strike: Source,29797189,hungarian,Jó játék,1486628875,1486628875,True,0,0,0.0,0,True,False,False,76561198128188299,187,25,860.0,0.0,756.0,1594621153.0
532110,532111,240,Counter-Strike: Source,79613615,russian,7/10,1605976102,1605976102,True,0,0,0.0,0,True,False,False,76561198966411167,30,10,2019.0,0.0,1444.0,1609428135.0
541962,541963,240,Counter-Strike: Source,69343071,brazilian,"classico fps de tiro, incansável e nostálgico",1589770518,1589770518,True,1,0,0.523809552192688,0,True,False,False,76561198080798841,36,8,385.0,0.0,201.0,1606092218.0
578978,578979,240,Counter-Strike: Source,39347395,english,"A very fun game for Counter-Strike fans who want to take a trip down memory lane and experience the old days of Source.

I definitely reccomend this iteration of the game for CS fans with lower-end PC setups or those who like nostalgic games.

Also bunnyhopping. Can't forget that.

Phoon/10

9/10",1515958789,1515958789,True,1,0,0.0,2,True,False,False,76561198163678815,57,3,441.0,0.0,367.0,1567220553.0
547128,547129,240,Counter-Strike: Source,64354405,russian,10000000000/10,1583066970,1583066970,True,1,0,0.523809552192688,0,True,False,False,76561198418000443,20,1,2722.0,0.0,2570.0,1598557384.0
551087,551088,240,Counter-Strike: Source,61002545,german,1,1577812659,1577812659,True,0,0,0.0,0,False,False,False,76561197979335447,4,1,97194.0,0.0,96487.0,1599749268.0
538050,538051,240,Counter-Strike: Source,72526383,russian,"У этой версии Counter Strike есть и плюсы так и минусы начну с плюсов:
+Очень много адекватных игроков 
+есть возможность ставить модельки(скины или ножи)
+хорошая графика(Мне лично нравится)
Минусы:
-Очень плохая механика стрельбы 
-много читеров которые играют на пиратке

В целом игра не плохая всем советую поиграть или по ностальгировать",1594506373,1594727192,True,0,0,0.0,0,True,False,False,76561198986267486,19,5,290.0,0.0,221.0,1599669545.0
534591,534592,240,Counter-Strike: Source,76341336,russian,10 сороколетних мужиков из 100,1600709739,1600709739,True,1,1,0.0,0,True,False,False,76561198349329718,10,8,9476.0,6.0,9264.0,1610211088.0
581323,581324,240,Counter-Strike: Source,37162085,russian,Осторожно! Очень много 40летних,1511461809,1511461809,True,0,2,0.0,0,True,False,False,76561198256213803,38,3,10866.0,0.0,10628.0,1511461504.0
535590,535591,240,Counter-Strike: Source,75077838,english,"Great game, love it.",1598651649,1598651649,True,1,0,0.5098039507865906,0,False,False,False,76561197978651339,7,1,57658.0,1156.0,52141.0,1610916611.0
581254,581255,240,Counter-Strike: Source,37235320,brazilian,Jogão,1511483170,1511483170,True,0,0,0.4761904776096344,0,False,False,False,76561198363124418,63,3,435.0,0.0,148.0,1511734955.0
556524,556525,240,Counter-Strike: Source,57157290,russian,jjj,1573735820,1573735820,True,0,0,0.0,0,True,False,False,76561198967145229,18,5,930.0,0.0,653.0,1584356120.0
548613,548614,240,Counter-Strike: Source,62848088,english,5,1580638786,1580638786,True,0,0,0.0,0,True,False,False,76561198365721734,31,1,6406.0,0.0,5520.0,1591430679.0
543923,543924,240,Counter-Strike: Source,67513816,russian,ааоаоаоаоаоа,1587150879,1587150879,True,0,0,0.0,0,True,False,False,76561199029250796,2,1,4049.0,0.0,314.0,1596543740.0
566069,566070,240,Counter-Strike: Source,51735926,russian,"Помню времена когда сидел в компах и с другом играл в эту игру 1x1 
",1561793862,1561793862,True,0,0,0.0,0,True,False,False,76561198411217043,73,6,398.0,0.0,190.0,1572196327.0
530818,530819,240,Counter-Strike: Source,81187057,english,"cool game ig
",1606725739,1606725739,True,0,0,0.0,0,True,False,False,76561198307768621,5,2,48394.0,0.0,48034.0,1606881071.0
551831,551832,240,Counter-Strike: Source,60606398,english,"very good yes
",1577378722,1577378722,True,0,0,0.0,0,False,False,False,76561197988555931,17,8,4493.0,0.0,4302.0,1595278875.0
540335,540336,240,Counter-Strike: Source,70959300,spanish,Muy entretenido,1592442182,1592442182,True,0,0,0.0,0,False,False,False,76561198397294912,19,1,5136.0,0.0,483.0,1608853855.0
541874,541875,240,Counter-Strike: Source,69429563,english,Games Fun.,1589906242,1589906242,True,0,0,0.0,0,True,False,False,76561198096723368,77,5,1565.0,0.0,1565.0,1604957183.0
560067,560068,240,Counter-Strike: Source,53919520,russian,прикольная игра,1562506754,1562506754,True,0,1,0.0,0,True,False,False,76561198446500279,79,36,6591.0,1.0,234.0,1610462684.0
571764,571765,240,Counter-Strike: Source,46958242,russian,Просто самая лучшая.,1543168215,1543168215,True,0,0,0.0,0,True,False,False,76561198072774479,105,16,9661.0,46.0,7941.0,1610629354.0
562291,562292,240,Counter-Strike: Source,53043585,english,i like these textures,1562031013,1562031013,True,0,0,0.0,0,True,False,False,76561198337749234,23,5,486.0,0.0,114.0,1608344274.0
562590,562591,240,Counter-Strike: Source,52909503,spanish,Good,1561997668,1561997668,True,0,0,0.0,0,True,False,False,76561198177131066,82,1,933.0,0.0,328.0,1589593366.0
557137,557138,240,Counter-Strike: Source,56520177,english,Play when i was 8 now im 20 on a new account and found my old friends,1572908806,1572908806,True,0,0,0.0,0,True,False,False,76561198843575108,165,4,926.0,0.0,854.0,1593562654.0
528705,528706,240,Counter-Strike: Source,83407287,brazilian,OLD SCHOOL,1609177887,1609177887,True,0,0,0.0,0,True,False,False,76561198053648319,14,12,38.0,0.0,38.0,1503762191.0
591227,591228,240,Counter-Strike: Source,28140643,english,My first counter strike game that i played out of the whole series and still one of the best games 10+ years later.,1480692548,1480692548,True,1,0,0.523809552192688,0,False,False,False,76561198010999930,79,5,112126.0,0.0,110050.0,1557752051.0
590727,590728,240,Counter-Strike: Source,28581153,russian,не могу зайти в игру((\,1482554891,1482554891,True,0,0,0.0,0,True,False,False,76561198353738963,5,1,577.0,0.0,514.0,1500065842.0
