,Unnamed: 0,app_id,app_name,review_id,language,review,timestamp_created,timestamp_updated,recommended,votes_helpful,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played
929175,929176,4000,Garry's Mod,82041880,czech,"Игра хорошая, для своих то лет. Но коммьюнити на некоторых режимах портит всё",1607659907,1607659907,True,0,0,0.0,0,True,False,False,76561198338652447,12,1,3973.0,9.0,3913.0,1610652053.0
911698,911699,4000,Garry's Mod,84508788,english,game good.,1610392377,1610392377,True,0,0,0.0,0,True,False,False,76561198302228378,37,8,6534.0,0.0,6534.0,1608152954.0
929213,929214,4000,Garry's Mod,82030451,english,it is a amazin game,1607647559,1607647559,True,0,0,0.0,0,True,False,False,76561198096030803,55,2,33352.0,0.0,32789.0,1608010814.0
918478,918479,4000,Garry's Mod,83660651,english,".































",1609430679,1609430679,False,0,0,0.0,0,True,False,False,76561198024123647,26,3,33297.0,1402.0,29169.0,1611093645.0
948753,948754,4000,Garry's Mod,78435271,english,nice game,1604112498,1604112498,True,0,0,0.0,0,True,False,False,76561198259320092,56,9,1043.0,0.0,889.0,1604285440.0
914477,914478,4000,Garry's Mod,84175935,polish,"Świetna gra jeśli ma się z kim grać, wtedy można robić wiele ciekawych lub śmiesznych rzeczy (jedno nie wyklucza drugiego). Gra nie ma kosmicznych wymagań, chyba że chcesz spawnować wiele obiektów, wtedy gra będzie przycinać, ale tak to gra chodzi bardzo dobrze, ewentualnie można obniżyć ustawienia graficzne lub jeżeli tworzysz grę multiplayer ograniczyć maksymalną liczbę spawnowanych obiektów. Dla mnie minusem tej gry jest to, że może szybko się znudzić jeżeli grasz samemu, i dlatego warto przekonać paru znajomych do gry, bo cena nie jest zbyt duża, a rozrywka płynąca z niej jest spora, w skrócie, gra warta swojej ceny. Może tak szybko nie znudzi się na singleplayerze osobom kreatywnym, ale ja do tej grupy nie należę, a więc wolę grać ze znajomymi. Polecam tą grę serdecznie. (Jeżeli napisałem coś źle to mówię, że to moja pierwsza recenzja i nie mam doświadczenia z tym)",1609965923,1609965923,True,0,0,0.0,0,True,False,False,76561198317005192,57,1,2629.0,0.0,2629.0,1608904250.0
907723,907724,4000,Garry's Mod,84998727,brazilian,"https://www.youtube.com/watch?v=dQw4w9WgXcQ&ab_channel=RickAstleyVEVO porno grátis
",1611092180,1611092180,True,0,0,0.0,0,True,False,False,76561199077803015,26,12,704.0,256.0,692.0,1611099776.0
943586,943587,4000,Garry's Mod,79156361,english,"Very fun game, worth the $10",1605198859,1605198859,True,0,0,0.0,0,True,False,False,76561198880379515,21,1,1179.0,72.0,728.0,1610946022.0
994339,994340,4000,Garry's Mod,72440723,russian,Топ,1594393555,1594393555,True,0,0,0.0,0,True,False,False,76561199070446916,6,5,347.0,0.0,280.0,1602867808.0
929215,929216,4000,Garry's Mod,82029974,english,E P I C,1607647065,1607647065,True,0,0,0.4773869216442108,0,True,False,False,76561198993053550,5,3,2270.0,392.0,250.0,1611033995.0
933946,933947,4000,Garry's Mod,81163395,english,This game is pog.,1606708654,1606708654,True,0,0,0.0,0,True,False,False,76561199064877290,2,1,4749.0,357.0,747.0,1610245923.0
936237,936238,4000,Garry's Mod,80624542,russian,ваще топ,1606483999,1606483999,True,0,0,0.0,0,True,False,False,76561199090260510,5,4,2173.0,75.0,1230.0,1611084780.0
996132,996133,4000,Garry's Mod,72247318,english,"It's Garry's Mod, you HAVE to buy it.",1594146636,1594146636,True,0,0,0.0,0,True,False,False,76561198062740516,215,15,33091.0,0.0,31355.0,1608800638.0
941170,941171,4000,Garry's Mod,79487051,english,you can build cars out of nukes,1605749136,1605749136,True,1,0,0.52173912525177,0,True,False,False,76561198446046483,57,2,5090.0,0.0,4479.0,1609135159.0
994820,994821,4000,Garry's Mod,72385254,russian,ну норм,1594322249,1594322249,True,0,0,0.0,0,True,False,False,76561199004518726,6,1,4929.0,34.0,544.0,1610282462.0
928539,928540,4000,Garry's Mod,82184072,english,just get it,1607784597,1607784597,True,0,0,0.0,0,True,False,False,76561199046147214,5,1,13626.0,2378.0,9397.0,1611081165.0
914981,914982,4000,Garry's Mod,84110924,spanish,maincra,1609891337,1609891337,True,0,0,0.0,0,True,False,False,76561198257221054,23,16,1694.0,1094.0,457.0,1610752243.0
962363,962364,4000,Garry's Mod,76418285,russian,"Наиграл 1.5 к частов без ксс контента F




",1600851494,1600851494,True,0,0,0.47826087474823,0,True,False,False,76561198880271687,4,1,109381.0,1181.0,97191.0,1610287502.0
951054,951055,4000,Garry's Mod,78101868,english,sdgsdg,1603584251,1603584251,True,0,0,0.0,0,True,False,False,76561198268228672,4,1,1634.0,0.0,1634.0,1458934818.0
924449,924450,4000,Garry's Mod,82894609,german,"gutes spiel macht spass
",1608657304,1608657304,True,0,0,0.0,0,True,False,False,76561198989841988,14,4,2423.0,583.0,1236.0,1610720946.0
945162,945163,4000,Garry's Mod,78933781,polish,fajna gra,1604830876,1604830876,True,0,0,0.0,0,True,False,False,76561199024686862,2,1,3978.0,0.0,3968.0,1605552420.0
988297,988298,4000,Garry's Mod,73143980,english,"With my 600+ hours, ye.. I would recommend this game to others!",1595477200,1595477200,True,0,0,0.0,0,True,False,False,76561198182080650,35,4,52910.0,151.0,36052.0,1610243136.0
952681,952682,4000,Garry's Mod,77881094,english,yes,1603215462,1603215462,True,0,0,0.0,0,True,False,False,76561199055195164,7,4,1270.0,0.0,595.0,1605198144.0
971284,971285,4000,Garry's Mod,75188875,polish,satan,1598822620,1598822620,True,0,0,0.0,0,True,False,False,76561198423484365,24,5,2421.0,0.0,1950.0,1599253848.0
916775,916776,4000,Garry's Mod,83880117,russian,игра класс много модов и много возможностей не зря я потратил 166р в этой игре много серверов и игра нелагает люди пастарались над игрой.,1609654069,1609654069,True,0,0,0.0,0,True,False,False,76561199033925242,3,1,2378.0,1815.0,238.0,1610811917.0
923709,923710,4000,Garry's Mod,83008409,polish,"Jest to ciekawe. W samej grze można budować różne rzeczy, ale myślę, że twórczość graczy dodaje tej produkcji smaczek. Mamy dużo rzeczy w warsztacie steam które mogą nam umilić rozgrywkę.  Każdy znajdzie coś dla siebie. Od avatarów -po mapy, nawet mapy z niektórych gier. Osobiście wolę mapy, na których coś się robi (np gra, rozwiązuje się zagadki) ale każdy  ma oczywiście inne preferencyjne.",1608777590,1608777590,True,0,0,0.0,0,False,False,False,76561198283864362,46,10,770.0,0.0,770.0,1603829003.0
925239,925240,4000,Garry's Mod,82783714,russian,Симулятор симулятора,1608496774,1608496774,True,0,0,0.0,0,True,False,False,76561198208912732,30,9,935.0,0.0,935.0,1604698459.0
908575,908576,4000,Garry's Mod,84889473,english,YES,1610942240,1610942240,True,0,0,0.0,0,True,False,False,76561199099574418,5,2,951.0,951.0,951.0,1610772363.0
988744,988745,4000,Garry's Mod,73097194,schinese,GOOD,1595398156,1595398156,True,0,0,0.0,0,True,False,False,76561198856112506,6,1,25074.0,0.0,193.0,1609592106.0
981986,981987,4000,Garry's Mod,73857208,english,sleep GONE,1596710004,1596710004,True,0,0,0.0,0,True,False,False,76561198412128205,2,1,7061.0,0.0,6753.0,1607246271.0
941257,941258,4000,Garry's Mod,79477772,polish,"jak sie gra ze znajomymi to git, ale samemu to troche nuda",1605731500,1605996301,True,0,0,0.0,0,True,False,False,76561198287668732,39,4,1628.0,18.0,1124.0,1610385548.0
918451,918452,4000,Garry's Mod,83663329,english,yes,1609433069,1609433069,True,0,0,0.0,0,True,False,False,76561198985996221,9,2,438.0,0.0,269.0,1609443905.0
961798,961799,4000,Garry's Mod,76506090,latam,Alto juego para pasar el tiempo con amigos. Muchos modos piolas y aún más los mapas de la comunidad.,1600989250,1600989250,True,0,0,0.0,0,True,False,False,76561199015149665,283,13,1325.0,0.0,1034.0,1606694170.0
923681,923682,4000,Garry's Mod,83012281,english,Gmod is for bitches.... that's why i'm about to buyy it,1608782523,1608782523,True,0,0,0.0,0,False,False,False,76561198808378915,23,3,2636.0,0.0,2529.0,1609017939.0
967552,967553,4000,Garry's Mod,75684485,english,gud gaime,1599632578,1599632578,True,0,0,0.491183876991272,0,True,False,False,76561198170759394,46,14,5345.0,0.0,5266.0,1601363636.0
927517,927518,4000,Garry's Mod,82393329,english,Great sandbox,1607992619,1607992619,True,0,0,0.0,0,True,False,False,76561197964229546,201,12,26752.0,37.0,26696.0,1609979109.0
958886,958887,4000,Garry's Mod,76965982,english,"I LOVED ALL OF IT
",1601728785,1601728785,True,0,0,0.0,0,True,False,False,76561199091507014,2,2,9379.0,1991.0,2990.0,1611019002.0
922825,922826,4000,Garry's Mod,83125676,english,p8f,1608914081,1608914081,True,0,0,0.0,0,True,False,False,76561199048991844,2,1,815.0,0.0,809.0,1608914496.0
917660,917661,4000,Garry's Mod,83761464,english,best game 2021,1609537425,1609537425,True,0,0,0.0,0,True,False,False,76561199122231264,4,1,3258.0,1063.0,1588.0,1610873134.0
993006,993007,4000,Garry's Mod,72601616,russian,Нет,1594615073,1594615170,True,1,0,0.523809552192688,0,True,False,False,76561198403527687,32,11,83915.0,1072.0,76535.0,1610867312.0
959655,959656,4000,Garry's Mod,76841293,english,"this game is good and fun
",1601519168,1601519168,True,0,0,0.0,0,False,False,False,76561199088829164,15,8,10987.0,1377.0,184.0,1611104705.0
965355,965356,4000,Garry's Mod,75981824,brazilian,"gostei

motivo: CONFIA NO PAI
",1600123487,1600123487,True,0,0,0.0,0,True,False,False,76561198948739530,21,2,297.0,0.0,183.0,1600182744.0
965879,965880,4000,Garry's Mod,75910799,russian,"КРУТАЯ ИГРА НА МОЕМ КОМПЕ ОТЛИЧНАЯ ГРАФИКА ПРОСТО КЛАСС
",1600007461,1600007461,True,0,0,0.0,0,True,False,False,76561198998917939,11,2,5085.0,8.0,3325.0,1610461593.0
920183,920184,4000,Garry's Mod,83448198,russian,"Игра правда не плоха. Ведь тут можно сделать геймплей от небольшой песочницы, до топового шутера с топовыми пушками из ваших любимых игр с вашими любимыми персами. Все это можно сделать в ОДНОЙ игре. Благодаря комьюнити эта песочница вышла на уровень, где можно сделать ее в любой жанр

Вобщем для меня игра очень зашла, так как тут много разнообразия. Тут даже свои рп и scp и star wars сервера есть с разным комьюнити. Однозначно рекомендую (а если у вас есть много друзей, которые могут играть в комп, то вам точно не будет скучно (выше описано почему))",1609215175,1609215175,True,0,0,0.0,0,False,False,False,76561199013880208,31,1,3256.0,3.0,3215.0,1610029887.0
954512,954513,4000,Garry's Mod,77613690,spanish,epicoooooooooooooooooooooooooooooo,1602791184,1602791184,True,1,0,0.523809552192688,0,True,False,False,76561199093224743,2,1,6968.0,698.0,944.0,1611030080.0
913019,913020,4000,Garry's Mod,84358336,schinese,啦啦啦啦啦啦啦啦,1610198446,1610198446,True,0,0,0.0,0,True,False,False,76561199057096789,5,1,1991.0,742.0,1888.0,1610463294.0
908696,908697,4000,Garry's Mod,84876190,english,I FUCKING DID BABYYYYYYYYYYYYYYYYYYYYYYY,1610920132,1610920132,True,0,0,0.0,0,True,False,False,76561198389219006,10,3,60643.0,1124.0,60033.0,1611097550.0
978134,978135,4000,Garry's Mod,74328913,english,GGFGGFFGH FJGHGFHFGH HFFGFFGHFGH,1597465590,1597465590,True,0,0,0.0,0,True,False,False,76561198162434197,18,3,58377.0,392.0,52947.0,1610578608.0
970808,970809,4000,Garry's Mod,75247346,english,A great game to play with friends,1598919753,1598919753,True,1,0,0.523809552192688,0,False,False,False,76561198142101162,303,44,2799.0,0.0,2210.0,1603666186.0
976405,976406,4000,Garry's Mod,74552796,turkish,"çok güze
",1597831596,1597831596,True,0,0,0.0,0,True,False,False,76561198367302108,3,1,2704.0,0.0,2424.0,1602005057.0
989003,989004,4000,Garry's Mod,73069228,turkish,"eğeğeğeüedğeğfw,ğpoljjas bn.şlpı9ı6wyashvglıkowgaıl8yyh",1595349609,1595349609,True,0,0,0.0,0,True,False,False,76561198329641973,30,13,2536.0,0.0,1827.0,1596444530.0
921627,921628,4000,Garry's Mod,83266548,english,"Definitely more fun with friends, but there are tons of ways to have fun by yourself. Also look at servers for fun times. You create your own experience. Just make sure that your PC can handle it, the best advice.",1609045937,1609045937,True,0,0,0.0,0,True,False,False,76561198132001163,59,1,66744.0,0.0,66744.0,1608270921.0
938591,938592,4000,Garry's Mod,79837793,polish,fajna gra pozdrawiam,1606329241,1606329241,True,0,0,0.0,0,True,False,False,76561199095970083,2,2,639.0,0.0,233.0,1608493941.0
971871,971872,4000,Garry's Mod,75120468,english,very good,1598720873,1598720873,True,1,1,0.523809552192688,0,True,False,False,76561199081061696,5,3,517.0,0.0,429.0,1601372642.0
997117,997118,4000,Garry's Mod,72144334,russian,No comments,1594018313,1594018313,True,0,0,0.4761904776096344,0,True,False,False,76561198394028528,14,8,359.0,0.0,188.0,1595835707.0
924135,924136,4000,Garry's Mod,82935666,english,good me like,1608705980,1608705980,True,0,0,0.0,0,True,False,False,76561198067082926,40,1,27433.0,478.0,26850.0,1610678023.0
937254,937255,4000,Garry's Mod,80311106,dutch,Is best gijnig om te doen het is gewoon sandbox survival,1606398773,1606398773,True,0,0,0.0,0,True,False,False,76561198354273568,51,12,235.0,0.0,235.0,1598706517.0
934255,934256,4000,Garry's Mod,81091140,english,"very fun
",1606669592,1606669592,True,0,0,0.0,0,True,True,False,76561199098002407,22,10,2483.0,0.0,1853.0,1609872945.0
926270,926271,4000,Garry's Mod,82616437,turkish,"acayip iyi bir oyun tavsiye ederim
",1608288770,1608288770,True,0,0,0.0,0,True,False,False,76561198145608781,8,1,577.0,11.0,253.0,1610304594.0
960932,960933,4000,Garry's Mod,76643703,english,GOD GAYME,1601193904,1601193904,True,0,0,0.0,0,True,False,False,76561198805690088,36,2,2661.0,0.0,191.0,1607598415.0
930561,930562,4000,Garry's Mod,81762881,english,It is because of this game that I am aware of Mike and Melissa.,1607314662,1607314662,True,1,0,0.5220588445663452,0,True,False,False,76561198179516710,54,11,18529.0,89.0,18394.0,1610868824.0
936984,936985,4000,Garry's Mod,80408998,english,This game made me a man,1606415457,1606415457,True,0,0,0.0,0,True,False,False,76561198023455996,247,5,38241.0,0.0,38241.0,1590635219.0
927204,927205,4000,Garry's Mod,82459721,english,good game,1608072858,1608072858,True,0,0,0.0,0,True,False,False,76561198859243637,7,2,24207.0,0.0,24065.0,1609172859.0
971473,971474,4000,Garry's Mod,75167070,koreana,WHSrnFFMWOA,1598794417,1598794417,True,0,0,0.0,0,True,False,False,76561198256062272,33,2,5814.0,0.0,2858.0,1609147086.0
934589,934590,4000,Garry's Mod,81008753,english,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,1606635026,1606635026,True,0,0,0.0,0,False,False,False,76561198956518694,22,4,2587.0,0.0,2506.0,1607326166.0
933945,933946,4000,Garry's Mod,81163510,brazilian,"É incrível como esse jogo até hoje é divertido, isso graças a comunidade de mods, tem de tudo aqui, e o mais legal disso tudo é que dá pra jogar multiplayer ou por host local com seus amigos, é incrível este jogo, e eu garanto que será mais incrível ainda com amigos, recomendo muito que joguem.",1606708722,1606708722,True,0,0,0.0,0,False,False,False,76561198424361705,7,4,981.0,0.0,670.0,1609613337.0
921738,921739,4000,Garry's Mod,83252763,english,Pretty dank,1609032293,1609032293,True,0,0,0.0,0,True,False,False,76561198447362344,3,1,7029.0,959.0,582.0,1610817566.0
932214,932215,4000,Garry's Mod,81501849,schinese,笑哥粉丝前来补票,1606965457,1606965457,True,0,0,0.0,0,True,False,False,76561198430039330,64,4,349.0,0.0,349.0,1533224343.0
991886,991887,4000,Garry's Mod,72730403,schinese,！！！！！！！,1594817401,1594817401,True,0,0,0.0,0,True,False,False,76561198925775252,23,4,1057.0,0.0,206.0,1608972769.0
941052,941053,4000,Garry's Mod,79503421,russian,"очень крутая и смешная игра,особенно с друзьями,осветаю
",1605786502,1605786502,True,0,0,0.0,0,True,False,False,76561198977927207,15,2,2923.0,52.0,2547.0,1610218970.0
974257,974258,4000,Garry's Mod,74806614,english,Tbh im from Playstation and for a while i wanted to play pc games . so i went to best buy and bought a gaming Laptop and now im moving on to pc. im still learning about pc and im wondering how im gonna meet new ppl and make friends,1598223187,1598223187,True,0,0,0.0,0,True,True,False,76561199084433746,11,2,2554.0,0.0,796.0,1607704430.0
935374,935375,4000,Garry's Mod,80842435,schinese,不玩模组玩什么,1606564124,1606564124,True,0,0,0.0,0,True,False,False,76561198882036775,6,2,2202.0,497.0,722.0,1610534664.0
943444,943445,4000,Garry's Mod,79175233,english,yes,1605228496,1605228496,True,0,0,0.0,0,True,False,False,76561198068561092,127,21,8984.0,0.0,8888.0,1605234251.0
944348,944349,4000,Garry's Mod,79049340,french,"le jeux et bien moi je rejoind la map de mkpros mes sa marche pas jessaye bcp de fois sa marche pas je vais essayer encro mais parcontre jai installer tout les addons
",1605016933,1605016933,True,0,0,0.0,0,True,False,False,76561199059637780,1,1,1375.0,0.0,1007.0,1608657033.0
938850,938851,4000,Garry's Mod,79784808,english,iiiiiiiio,1606276304,1606276304,True,0,0,0.0,0,True,False,False,76561199080896936,14,1,2767.0,144.0,1178.0,1610493132.0
951729,951730,4000,Garry's Mod,78021112,brazilian,daora man recomendo,1603465887,1603465887,False,0,0,0.4761904776096344,0,True,False,False,76561198427888101,6,1,7402.0,18.0,6067.0,1611099216.0
962395,962396,4000,Garry's Mod,76412866,english,gud,1600838025,1600838025,True,0,0,0.0,0,True,False,False,76561198281269300,50,2,6245.0,0.0,5213.0,1603909361.0
977268,977269,4000,Garry's Mod,74441147,english,pretty cool,1597643495,1597643495,True,0,0,0.0,0,True,False,False,76561199013333206,20,1,316.0,0.0,316.0,1597802567.0
931589,931590,4000,Garry's Mod,81607291,turkish,5,1607106260,1607106260,True,0,0,0.0,0,True,False,False,76561198962453249,12,3,29100.0,567.0,16273.0,1610905499.0
971307,971308,4000,Garry's Mod,75186658,spanish,A quien no le gusta este hermoso juego,1598819387,1598819387,True,0,0,0.0,0,False,False,False,76561198806169125,29,1,4638.0,0.0,3123.0,1607359511.0
930918,930919,4000,Garry's Mod,81704663,russian,Классный симулятор ерророк!,1607233003,1607233003,True,0,0,0.0,0,True,False,False,76561198355908876,22,4,11088.0,0.0,10428.0,1608969901.0
965838,965839,4000,Garry's Mod,75917169,english,fuck,1600015684,1600015684,True,0,0,0.0,0,True,False,False,76561198995569005,19,7,1746.0,0.0,981.0,1600310866.0
971018,971019,4000,Garry's Mod,75222247,english,Very Fun Cause Its A SANDBOX____-_____,1598882802,1598882802,True,0,0,0.4761904776096344,0,True,False,False,76561198413452749,13,3,14554.0,1637.0,5859.0,1611084803.0
985539,985540,4000,Garry's Mod,73451748,russian,Бля так то норм,1596004821,1596004821,True,0,0,0.0,0,True,False,False,76561198361937705,27,10,2353.0,0.0,1871.0,1599430930.0
984228,984229,4000,Garry's Mod,73591445,russian,"---{ОБНОВЛЕНИЯ}---
☐ Их уже нет, разрабы забили на игру
☐ Очень редкие, но есть 
☐ Выходят с периодичностью в пару месяцев
☑ Активная поддержка игры, обнов много и часто

---{ВРЕМЯ ИГРЫ}---
☐ Достаточно долго для чашки чая (менее или около 10 часов)
☐ Короткое (~10-20 часов)
☐ Среднее (~25-50 часов)
☐ Может неплохо так затянуть (~60+ часов)
☑ До бесконечности и больше (более 100 часов и дальше)

---{ГЕЙМПЛЕЙ}---
☐ Медитативный, медленный (рогалики, карточные)
☑ Обыкновенный, всё просто
☐ Увлекательный, необычный
☐ Динамичный, быстрый (гонки, шутеры)

---{ОПТИМИЗАЦИЯ}---
☐ Проверь, можешь ли ты запустить Paint.exe
☐ Картошечная
☐ Местами ок, местами ужасно
☐ С маааленькими погрешностями
☑ Нет вопросов

---{СЛОЖНОСТЬ}---
☐ Просто нажмите Х
☑ Легко
☐ Нужно немного подумать
☐ Легко в учении - трудно в бою
☐ Dark Souls 4

---{СЮЖЕТ}---
☑ Сюжет? Что это?
☐ Текст или аудио, плавающие вокруг
☐ Типичный, ни чем ни примечательный
☐ Неплохой, есть чем удивлять
☐ Великолепный, это заменит вашу жизнь

---{ГРАФИКА}---
☐ Minecraft
☐ Не смотри на это слишком долго
☑ Сойдёт, для галочки
☐ Красивая
☐ Ты забываешь что такое реальность

---{ОТКРЫТЫЙ МИР}---
☐ Нет
☐ Маленький
☑ Большие локации
☐ Бесшовный мир
☐ Огромный

---{БАГИ}---
☐ Никогда не встречал
☑ Незначительные
☐ Могут раздражать
☐ PUBG
☐ Да вся игра сплошной баг

---{ДОНАТ}---
☑ Нет доната, игра великолепна!
☐ В малых количествах
☐ Только визуальный, не более
☐ Влияет на геймплей
☐ Pay to Win

---{АУДИТОРИЯ}---
☐ Танкисты и дотеры
☑ Школьники и дети
☑ Взрослая
☐ Токсичная
☑ Добрая, душевная

---{ОНЛАЙН}---
☐ Одиночная игра
☐ Маленький, почти нет (~10-500 человек)
☐ Катки находит, но успеваю сходить в магаз (более ~1000 человек)
☐ Для своей аудитории (~5000-10000 человек)
☑ С этим нет проблем, он жив и цветёт (более ~15000 человек)
☐ Внушительный, большой (более ~50000 человек)

---{ЦЕНА}---
☐ Бесплатно
☐ Если остались лишние деньги
☐ Только по скидке
☑ Стоит своих денег
☐ Сильно завышенная

---{ВЕС И МЕСТО НА ДИСКЕ}---
☐ Почти ничего (~100-1000 мб)
☐ Маловато (~2-5 гб)
☑ Стандартный (~5-15 гб)
☐ Успеешь покушать (~15-30 гб)
☐ Можешь посмотреть фильм (~30-60 гб)
☐ Весьма много (более ~60-70+ гб)
☐ гДе нАйТи мЕсТо (больше ~100 гб)",1596257134,1605086535,True,1,0,0.523809552192688,0,True,False,False,76561199078193699,4,5,372.0,0.0,306.0,1605680201.0
959384,959385,4000,Garry's Mod,76883634,english,It is my second favorite sandbox game. It has great ragdoll physics and is super fun to play with friends.,1601591756,1601591756,True,0,0,0.0,0,True,False,False,76561198882979128,64,21,11351.0,56.0,10156.0,1610198413.0
932215,932216,4000,Garry's Mod,81501587,english,goo,1606964992,1606964992,True,0,0,0.0,0,True,False,False,76561198432458330,21,3,6654.0,0.0,6609.0,1606968338.0
