,Unnamed: 0,app_id,app_name,review_id,language,review,timestamp_created,timestamp_updated,recommended,votes_helpful,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played
680809,680810,620,Portal 2,80685680,swedish,yeah,1606499869,1606499869,True,0,0,0.0,0,True,False,False,76561198181493798,230,4,2375.0,0.0,2375.0,1606414626.0
672466,672467,620,Portal 2,83647437,russian,"Потрясающая игра, которая сформировала мои предпочтения в играх на долгие годы вперед. Навсегда в сердце.",1609418292,1609418292,True,1,0,0.523809552192688,0,True,False,False,76561198099013368,78,1,7391.0,0.0,7391.0,1598059415.0
696890,696891,620,Portal 2,73348405,english,best game 321,1595837918,1595837918,True,0,0,0.0,0,True,False,False,76561198928849649,37,12,268.0,0.0,211.0,1599889952.0
672639,672640,620,Portal 2,83601231,russian,"Сложно, но ДА",1609365822,1609365822,True,0,0,0.0,0,True,False,False,76561198402651118,27,14,713.0,0.0,713.0,1595188956.0
698764,698765,620,Portal 2,72802048,english,yes,1594926433,1594926433,True,0,0,0.0,0,True,False,False,76561198405925897,93,6,405.0,0.0,399.0,1594926987.0
673278,673279,620,Portal 2,83455901,english,ccxbest game ever,1609224334,1609224334,True,0,0,0.0,0,True,False,False,76561198255649195,12,1,31684.0,111.0,31442.0,1610404177.0
696253,696254,620,Portal 2,73546734,english,"excellent, next one in VR please.",1596173444,1596173444,True,0,0,0.0,0,True,False,False,76561197971891032,1730,31,2370.0,0.0,2370.0,1590221740.0
673675,673676,620,Portal 2,83359920,spanish,"*Lo Penetra*
",1609131329,1609131329,True,0,0,0.0,0,True,False,False,76561199051710685,12,5,455.0,0.0,228.0,1609523959.0
683788,683789,620,Portal 2,79048713,russian,очень хорошая игра для людей с iq=300,1605016075,1605016075,True,0,2,0.0,0,True,False,False,76561198982749389,19,2,507.0,0.0,432.0,1606966624.0
686052,686053,620,Portal 2,78243343,russian,"топ за свои деньги

",1603817260,1603817260,True,0,0,0.0,0,False,False,False,76561198922466498,6,3,783.0,0.0,245.0,1606466769.0
690324,690325,620,Portal 2,75994970,english,this is one of my favorite games,1600129475,1609983726,True,1,0,0.523809552192688,0,True,False,False,76561198805760237,32,27,1160.0,394.0,852.0,1610569151.0
681712,681713,620,Portal 2,80054672,russian,"Классная игра, чтобы подумать головой",1606352372,1606352372,True,0,0,0.0,0,True,False,False,76561199104284846,20,3,1755.0,0.0,1721.0,1607931049.0
689897,689898,620,Portal 2,76218286,english,One of the best and most original games I've played. I did it on PS3 and gave me a Steam code so I discovered Steam because the game. And this was a double shoot.,1600513597,1600513597,True,0,0,0.0,0,False,False,False,76561198050258890,27,4,287.0,0.0,278.0,1600537051.0
685431,685432,620,Portal 2,78515221,russian,"Игра шикарна,но так исторически сложилось,что приобрёл её официально только сейчас. И,поиграв в неё 4 часа(Читай,пройдя до конца) у меня вопрос - какого хрена!?!Какого хрена официальная,не пиратская версия - это кусок забаганного говна?Почему у меня ни одна пиратка не вылетала(Да и сейчас не вылетает)А официалка со стима,вылетает?!? В общем,печально это,хоть игра и топ",1604223346,1604223346,False,0,1,0.0,2,True,False,False,76561198379501181,29,4,355.0,0.0,247.0,1604572513.0
680331,680332,620,Portal 2,80922093,brazilian,"Não tem palavras para descrever como esse jogo é bom,  então:

⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠿⠿⠿⠿⠿⠿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠋⣉⣁⣤⣤⣶⣾⣿⣿⣶⡄⢲⣯⢍⠁⠄⢀⢹⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⢯⣾⣿⣿⣏⣉⣹⠿⠇⠄⠽⠿⢷⡈⠿⠇⣀⣻⣿⡿⣻
⣿⣿⡿⠿⠛⠛⠛⢛⡃⢉⢣⡤⠤⢄⡶⠂⠄⠐⣀⠄⠄⠄⠄⠄⡦⣿⡿⠛⡇⣼
⡿⢫⣤⣦⠄⠂⠄⠄⠄⠄⠄⠄⠄⠄⠠⠺⠿⠙⠋⠄⠄⠄⠢⢄⠄⢿⠇⠂⠧⣿
⠁⠄⠈⠁⠄⢀⣀⣀⣀⣀⣠⣤⡤⠴⠖⠒⠄⠄⠄⠄⠄⠄⠄⠄⠄⠘⢠⡞⠄⣸
⡀⠄⠄⠄⠄⠄⠤⠭⠦⠤⠤⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⣂⣿
⣷⡀⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⢳⠄⠄⢀⠈⣠⣤⣤⣼⣿
⣿⣿⣷⣤⣤⣤⣤⣤⣤⣤⣤⣤⣤⣴⣶⣶⣶⣄⡀⠄⠈⠑⢙⣡⣴⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿          

⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⡀⢠⠏⠀⠀⢱⡀⣸⠁⠀⡴⠋⠀⠀⣹⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⡴⠋⠉⢿⢀⡤⠶⣴⠇⣯⠀⣼⠁⠀⢀⡴⠷⣄
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢠⠞⠁⠀⣀⡾⠋⠀⠀⢹⣼⠁⢠⡇⠀⡴⠋⠀⠀⡼
⠀⠀⠀⠀⢠⠊⠑⢦⠀⡴⠋⢀⣠⠞⠉⠀⠀⠀⣠⣿⠧⣄⡾⠁⡼⠁⣀⣤⠾⡁
⠀⠀⠀⠀⢸⠀⠀⣨⠟⠁⢠⡞⠁⠀⠀⠀⣠⡾⠛⠁⠀⣿⠃⣰⠃⣴⠋⠀⠀⣷
⠀⠀⠀⠀⣸⢠⠞⠁⠀⢠⠏⠀⠀⢀⡴⠋⠁⠀⢀⣠⡴⠿⣶⡇⢰⠇⠀⠀⢠⠇
⠀⠀⠀⢠⢿⠏⠀⠀⠀⠉⠀⠀⣠⠞⠁⠀⡴⠚⠉⠁⠀⢀⡟⠀⣼⠀⠀⠀⢸⠀
⠀⠀⠀⡾⣼⢀⠀⠀⠀⠀⠀⠈⠉⠀⣠⠞⠁⠀⠀⢀⡴⠋⠙⢼⠃⠀⠀⠀⣸⠀
⠀⠀⠀⡇⠉⡎⠀⣰⠃⠀⠀⠀⠀⠀⠁⠀⠀⠀⡼⠉⠀⠀⠀⠘⠂⠀⠀⣠⠇⠀
⠀⠀⠀⡇⢸⠀⣰⠃⠀⡴⠀⠀⠀⠀⠀⠀⣠⠞⠁⠀⠀⠀⠀⠀⠀⣠⠖⠁⠀⠀
⠀⠀⢸⠁⡏⢠⠃⢀⠞⠀⠀⠀⠀⠀⠀⢸⠁⠀⠀⠀⠀⢀⣠⠖⠋⠁⠀⠀⠀⠀
⠀⠀⡞⠀⠃⡎⢀⠏⠀⠀⠀⠀⠀⠀⢀⡏⠀⣀⡤⠴⠚⠉⠀⠀⠀⠀⠀⠀⠀⠀
⡴⢺⠇⠀⠀⠀⠞⠀⠀⠀⠀⠀⠀⢀⡾⠒⠋⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⡇⠘⣆⠀⠀⠀⠀⠀⠀⠀⠀⠀⢠⠞⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⢳⡀⠘⢦⡀⠀⠀⠀⠀⠀⠀⡰⠋⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠳⣄⠀⠙⠲⣤⣀⣠⠴⠊⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠈⠓⠦⣄⣀⡠⠎⠀⠀⠀⠀

Marquinhos fez palmas para esse jogo.⠀⠀⠀⠀⠀⠀⠀⠀",1606591155,1606591269,True,0,0,0.0,0,True,False,False,76561198362491521,96,38,1927.0,0.0,1770.0,1606760330.0
680823,680824,620,Portal 2,80679902,german,Macht immer wieder Spaß. Klassiker!,1606498298,1606498298,True,0,0,0.0,0,False,False,False,76561197971575636,359,1,6.0,0.0,6.0,1606498253.0
677128,677129,620,Portal 2,82075341,russian,да норм,1607694128,1607694128,True,0,0,0.0,0,False,False,False,76561199066273629,15,2,656.0,0.0,535.0,1607706540.0
675780,675781,620,Portal 2,82710925,turkish,"Her duyguyu barındıran efsane bir oyun. 
Bölümleri bitirince kendinizi dahi hissediyorsunuz.",1608408015,1608408015,True,0,0,0.0,0,True,False,False,76561198992964268,27,2,854.0,0.0,854.0,1606920025.0
686139,686140,620,Portal 2,78198407,english,Is very good.,1603739341,1603739341,True,0,0,0.0,0,False,False,False,76561198428095967,65,30,1331.0,0.0,1114.0,1603992092.0
677265,677266,620,Portal 2,81967900,turkish,"mük ötesi mük
",1607601153,1607601153,True,0,0,0.0,0,True,False,False,76561198317996092,18,8,239.0,0.0,219.0,1607611573.0
670604,670605,620,Portal 2,84108019,english,"---{Graphics}---
☐ You forget what reality is
☐ Beautiful
☑ Good
☐ Decent
☐ Bad
☐ Don‘t look too long at it
☐ Paint.exe

---{Gameplay}---
☑ Very good
☐ Good
☐ It‘s just gameplay
☐ Mehh
☐ Starring at walls is better
☐ Just don‘t

---{Audio}---
☐ Eargasm
☐ Very good
☑ Good
☐ Not too bad
☐ Bad
☐ Earrape

---{Audience}---
☐ Kids
☐ Teens
☐ Adults
☑ Human
☐ Lizards

---{PC Requirements}---
☐ Check if you can run paint
☐ Potato
☑ Decent
☐ Fast
☐ Rich boiiiiii
☐ Ask NASA if they have a spare computer

---{Difficulity}---
☐ Just press ‚A‘
☐ Easy
☐ Significant brain usage
☑ Easy to learn / Hard to master
☐ Difficult
☐ Dark Souls

---{Grind}---
☐ Nothing to grind
☐ Only if u care about leaderboards/ranks
☑ Isnt necessary to progress
☐ Average grind level
☐ Too much grind
☐ You‘ll need a second live for grinding

---{Story}---
☐ Story?
☐ Text or Audio floating around
☐ Average
☐ Good
☑ Lovely
☐ It‘ll replace your life

---{Game Time}---
☐ Long enough for a cup of coffee
☐ Short
☑ Average
☐ Long
☐ To infinity and beyond

---{Price}---
☐ It’s free!
☑ Worth the price
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{Bugs}---
☑ Never heard of
☐ Minor bugs
☐ Can get annoying
☐ ARK: Survival Evolved
☐ The game itself is a big terrarium for bugs",1609887855,1609887855,True,0,0,0.0,0,True,False,False,76561198848165594,40,4,610.0,78.0,532.0,1610398970.0
696546,696547,620,Portal 2,73458338,russian,"не ну это балдеееж
",1596017552,1596017552,True,0,0,0.0,0,True,False,False,76561198867503691,9,5,667.0,0.0,472.0,1596453896.0
680257,680258,620,Portal 2,80950288,english,A game for guys with good iq,1606602317,1606602317,True,0,0,0.0,0,False,False,False,76561199032719531,4,5,1039.0,88.0,283.0,1609641272.0
681782,681783,620,Portal 2,79985802,portuguese,"Grande jogo magnifico com graficos incriveis. Recomendo a todos este maravilhoso jogo
",1606341517,1606341517,True,0,0,0.0,0,True,False,False,76561198315689929,89,9,1562.0,0.0,1562.0,1602021014.0
694404,694405,620,Portal 2,74277708,english,i love this game i am thanking about starting a science compney,1597386414,1597386414,True,0,0,0.0,0,True,False,False,76561198981891936,1,1,6166.0,0.0,4332.0,1607725666.0
672242,672243,620,Portal 2,83693272,russian,прикольная игрушка но все таки интересней играть с другом :),1609464697,1609464697,True,0,0,0.0,0,True,False,False,76561198975105710,3,2,494.0,163.0,200.0,1609617274.0
698129,698130,620,Portal 2,72971659,english,It has a fun story and is very enjoyable,1595197263,1595197263,True,0,0,0.0,0,True,False,False,76561198139402292,44,4,1259.0,0.0,1259.0,1595197224.0
691291,691292,620,Portal 2,75567588,english,10/10,1599432136,1599432136,True,0,0,0.0,0,True,False,False,76561198075324786,295,91,433.0,0.0,433.0,1599432128.0
685516,685517,620,Portal 2,78488796,german,gut,1604181752,1604181752,True,0,0,0.0,0,True,False,False,76561198891424796,32,8,567.0,1.0,289.0,1610661417.0
691330,691331,620,Portal 2,75552581,latam,Es mi juego favorito :3 lo recomiendo 500/10,1599410517,1599410517,True,4,0,0.5833333134651185,0,True,False,False,76561198863026682,73,7,1412.0,239.0,755.0,1609821517.0
675513,675514,620,Portal 2,82819185,english,"Game's 9 years old and my laptop still can't run it. 10/10, kinda meh",1608553609,1608553609,True,0,0,0.0,0,True,False,False,76561198406758491,52,6,543.0,0.0,490.0,1608803103.0
